,battery,humidity,pressure,rf_counter,rf_total,temperature,direction,speed,f_cnt,rssi,snr,value,time
10406,100,30.5,1012.6,0,0.53,27,200.9,7.4,10672,-99,9.2,1,2025-05-03T12:02:47.463558361Z
10407,100,29,1012.5,0,0.58,26.5,183.3,6.4,10673,-97,6.2,1,2025-05-03T12:07:47.457472613Z
10408,100,33.5,1012.5,0,0.63,26.9,206.8,5.4,10674,-109,0.2,1,2025-05-03T12:12:47.480412553Z
10409,100,33,1012.4,0,0.68,27.6,196.7,5.7,10675,-103,7.5,1,2025-05-03T12:17:47.503342596Z
10410,100,28.5,1012.3,0,0.75,27.8,178.6,4.5,10676,-102,-3.2,1,2025-05-03T12:22:47.459648898Z
10411,100,28.5,1012.1,0,0.84,27.6,179.8,9.1,10677,-105,1.5,1,2025-05-03T12:27:47.422380088Z
10412,100,32,1012.4,0,0.86,27.6,210.7,4.3,10678,-112,-2.8,1,2025-05-03T12:32:47.430187325Z
10413,100,31,1012.2,0,0.88,27.4,179.6,5.2,10679,-103,-4.2,1,2025-05-03T12:37:47.420678272Z
10414,100,30,1011.9,0,0.91,27.8,180.5,5.3,10680,-102,3,1,2025-05-03T12:42:47.399842934Z
10415,100,31.5,1012,0,0.95,27.8,203.2,5.5,10681,-100,6,1,2025-05-03T12:47:47.449412638Z
10416,100,31,1012,0,0.97,28.2,229.5,5.7,10682,-106,1.2,1,2025-05-03T12:52:47.431852547Z
10417,100,30.5,1012,0,0.98,28.5,192.8,6.2,10683,-106,4,1,2025-05-03T12:57:47.389300029Z
10418,100,29.5,1012,0,1,27.8,204.5,4.7,10684,-105,0.5,1,2025-05-03T13:02:47.413617644Z
10419,100,30,1011.7,0,1.05,27.3,198.5,5.7,10685,-102,6.5,1,2025-05-03T13:07:47.42655652Z
10420,100,29.5,1011.7,0,1.12,27.5,181.7,5.8,10686,-96,8.5,1,2025-05-03T13:12:47.414454506Z
10421,100,29,1011.6,0,1.19,27.6,195.2,7.8,10687,-106,-1.8,1,2025-05-03T13:17:47.440425008Z
10422,100,29.5,1011.6,0,1.25,26.9,188.3,6,10688,-103,6.8,1,2025-05-03T13:22:47.437960303Z
10423,100,31,1011.5,0,1.27,26.3,183.8,5.5,10689,-99,7.5,1,2025-05-03T13:27:47.35171633Z
10424,100,32.5,1011.7,0,1.28,26.2,204.3,4.7,10690,-107,2.8,1,2025-05-03T13:32:47.356914296Z
10425,100,30,1011.4,0,1.31,27.2,188.4,6.4,10691,-105,2.8,1,2025-05-03T13:37:47.335065106Z
10426,100,29.5,1011.4,0,1.35,27.9,212.6,4.9,10692,-103,-5.8,1,2025-05-03T13:42:47.382257933Z
10427,100,30,1011.5,0,1.4,27.9,187.4,3.8,10693,-107,1.5,1,2025-05-03T13:47:47.34033454Z
10428,100,29,1011.3,0,1.53,27.4,186.7,6.8,10695,-110,0.5,1,2025-05-03T13:57:47.312575509Z
10429,100,32,1011.3,0,1.59,27.2,195.2,5.2,10696,-104,5.8,1,2025-05-03T14:02:47.351993557Z
10430,100,31,1011.2,0,1.6,26.9,197.7,5.2,10697,-98,6.5,1,2025-05-03T14:07:47.306742463Z
10431,100,31.5,1011.2,0,1.62,26.3,186.8,5.9,10698,-102,5.2,1,2025-05-03T14:12:47.359668827Z
10432,100,32,1011.1,0,1.64,26.1,215.7,4.9,10699,-105,1.5,1,2025-05-03T14:17:47.312417646Z
10433,100,32,1011.1,0,1.64,26.1,170.2,5.1,10700,-105,3.2,1,2025-05-03T14:22:47.359823258Z
10434,100,32,1011,0,1.67,26.8,187.1,3.2,10701,-105,3.8,1,2025-05-03T14:27:47.332629908Z
10435,100,32.5,1010.9,0,1.71,26.8,183.3,6.2,10702,-99,6.5,1,2025-05-03T14:32:47.273420965Z
10436,100,31.5,1010.9,0,1.73,27.4,188.9,6.5,10703,-103,-5,1,2025-05-03T14:37:47.295268736Z
10437,100,33.5,1010.8,0,1.73,27.5,196.3,3.5,10704,-101,6.8,1,2025-05-03T14:42:47.262665027Z
10438,100,32,1010.6,0,1.76,27.6,180.6,8.1,10705,-96,7.2,1,2025-05-03T14:47:47.317685918Z
10439,100,33.5,1010.7,0,1.79,27.4,179.3,7.8,10706,-110,1.5,1,2025-05-03T14:52:47.258997884Z
10440,100,33,1010.7,0,1.86,26.8,189.2,7.5,10707,-103,7,1,2025-05-03T14:57:47.253077301Z
10441,100,34.5,1010.8,0,1.94,26.1,190.3,5.7,10708,-106,4.2,1,2025-05-03T15:02:47.229827822Z
10442,100,36,1010.7,0,1.96,25.7,189.2,5.4,10709,-107,3,1,2025-05-03T15:07:47.235541528Z
10443,100,36.5,1010.7,0,1.98,25.3,188,6.2,10710,-111,-5.2,1,2025-05-03T15:12:47.232594564Z
10444,100,37,1010.7,0,2,24.9,174.5,5.1,10711,-104,-12.2,1,2025-05-03T15:17:47.271507218Z
10445,100,37.5,1010.7,0,2.03,24.9,184.3,4.3,10712,-108,1.5,1,2025-05-03T15:22:47.24122197Z
10446,100,37.5,1010.7,0,2.05,24.8,181.3,5,10713,-98,8,1,2025-05-03T15:27:47.253471964Z
10447,100,38,1010.8,0,2.09,24.7,185.3,6.5,10714,-107,-0.2,1,2025-05-03T15:32:47.197493106Z
10448,100,39.5,1010.8,0,2.11,24.5,177,4.3,10715,-107,4.2,1,2025-05-03T15:37:47.205020295Z
10449,100,37.5,1010.7,0,2.13,24.5,181.3,5.5,10716,-104,-10.5,1,2025-05-03T15:42:47.196418071Z
10450,100,37,1010.8,0,2.14,24.4,197.9,4.4,10717,-107,3.2,1,2025-05-03T15:47:47.199149817Z
10451,100,39,1010.7,0,2.16,24.2,199.4,3,10719,-103,-6.2,1,2025-05-03T15:57:47.170560832Z
10452,100,37,1010.5,0,2.2,24.1,189.4,6.2,10720,-99,6.8,1,2025-05-03T16:02:47.160586598Z
10453,100,37.5,1010.4,0,2.22,24,206.9,6.4,10721,-97,8,1,2025-05-03T16:07:47.151165743Z
10454,100,37,1010.5,0,2.25,23.9,201,4.9,10722,-103,7,1,2025-05-03T16:12:47.156566009Z
10455,100,37,1010.4,0,2.28,23.9,214.6,5.1,10723,-107,-4.5,1,2025-05-03T16:17:47.169383227Z
10456,100,36,1010.3,0,2.33,23.8,188.9,7.9,10724,-107,2.2,1,2025-05-03T16:22:47.177862399Z
10457,100,37.5,1010.4,0,2.35,23.7,188.4,4.2,10725,-108,-1.8,1,2025-05-03T16:27:47.183820884Z
10458,100,38,1010.3,0,2.4,23.7,200.6,4.9,10726,-110,-7,1,2025-05-03T16:32:47.215298975Z
10459,100,38,1010.2,0,2.44,23.5,195.3,4.5,10727,-103,-16.2,1,2025-05-03T16:37:47.120207174Z
10460,100,38,1010.1,0,2.46,23.3,195.8,6,10728,-100,7.8,1,2025-05-03T16:42:47.122174396Z
10461,100,39.5,1010.2,0,2.47,23,181.5,3.1,10729,-98,7.8,1,2025-05-03T16:47:47.161176429Z
10462,100,38.5,1010.1,0,2.47,23,196.5,4.5,10730,-103,4,1,2025-05-03T16:52:47.149479396Z
10463,100,36.5,1010,0,2.48,23,178.9,6.9,10731,-105,2.5,1,2025-05-03T16:57:47.090657092Z
10464,100,35,1010,0,2.52,22.9,198.2,5.7,10732,-103,-3.2,1,2025-05-03T17:02:47.083384097Z
10465,100,35,1010,0,2.54,22.8,187.9,6.1,10733,-108,-4.2,1,2025-05-03T17:07:47.082288393Z
10466,100,36,1010,0,2.57,22.8,191.9,3.9,10734,-98,-16.8,1,2025-05-03T17:12:47.073116488Z
10467,100,36.5,1010,0,2.59,22.5,202.8,3.8,10735,-103,-2.8,1,2025-05-03T17:17:47.120898992Z
10468,100,36,1010,0,2.59,22.5,202.8,5.6,10736,-99,5.5,1,2025-05-03T17:22:47.057259747Z
10469,100,36,1010,0,2.6,22.4,210.4,3.8,10737,-98,7,1,2025-05-03T17:27:47.06722845Z
10470,100,35.5,1010,0,2.6,22.3,191.6,5.1,10738,-109,0,1,2025-05-03T17:32:47.051000214Z
10471,100,35.5,1009.9,0,2.62,22.3,191.9,4.7,10739,-110,1.8,1,2025-05-03T17:37:47.091617025Z
10472,100,36.5,1010,0,2.63,22.2,199.1,3.1,10740,-103,-5.5,1,2025-05-03T17:42:47.054050259Z
10473,100,36,1009.9,0,2.66,22.1,213.9,6.3,10741,-105,5,1,2025-05-03T17:47:47.035186414Z
10474,100,37.5,1010,0,2.67,22,197.1,5,10742,-110,1.2,1,2025-05-03T17:52:47.018620616Z
10475,100,37.5,1009.9,0,2.67,21.8,197.5,4.1,10743,-103,-3.8,1,2025-05-03T17:57:47.061356725Z
10476,100,38.5,1010,0,2.69,21.7,205.7,3.8,10744,-101,5.8,1,2025-05-03T18:02:47.049493999Z
10477,100,39.5,1010,0,2.69,21.6,198.4,4,10745,-95,7.5,1,2025-05-03T18:07:47.00266612Z
10478,100,40.5,1009.9,0,2.7,21.5,194.5,3.8,10746,-104,3,1,2025-05-03T18:12:46.987798774Z
10479,100,40.5,1009.9,0,2.71,21.5,212.5,3.9,10747,-104,4.5,1,2025-05-03T18:17:47.003209738Z
10480,100,42,1009.9,0,2.71,21.3,205.8,4.1,10748,-104,4,1,2025-05-03T18:22:46.972955783Z
10481,100,41.5,1009.9,0,2.73,21.4,199.6,4,10749,-104,5,1,2025-05-03T18:27:46.99997502Z
10482,100,41.5,1009.8,0,2.75,21.3,203.9,4.4,10751,-103,-3,1,2025-05-03T18:37:46.959058226Z
10483,100,43,1009.8,0,2.76,21.1,197.3,3.9,10752,-100,7,1,2025-05-03T18:42:47.047467082Z
10484,100,42.5,1009.8,0,2.76,21,203.5,5.1,10753,-97,6.5,1,2025-05-03T18:47:47.011453214Z
10485,100,42,1009.9,0,2.77,21.1,207.5,3.6,10754,-102,6.8,1,2025-05-03T18:52:46.940981739Z
10486,100,43,1009.8,0,2.78,21,205.7,4.2,10755,-105,4.5,1,2025-05-03T18:57:46.941932576Z
10487,100,45.5,1009.8,0,2.8,20.7,210.5,5.3,10756,-101,4.2,1,2025-05-03T19:02:46.962100072Z
10488,100,49.5,1009.7,0,2.84,20.3,196,5.1,10757,-104,6,1,2025-05-03T19:07:46.91486977Z
10489,100,52,1009.7,0,2.92,19.8,203.4,7.5,10758,-108,3.2,1,2025-05-03T19:12:46.936658833Z
10490,100,53,1009.6,0,3.05,19.5,194.4,7.3,10759,-103,-5.8,1,2025-05-03T19:17:46.944112729Z
10491,100,53,1009.7,0,3.28,19.4,199.6,7.7,10760,-98,8,1,2025-05-03T19:22:46.930406556Z
10492,100,53.5,1009.7,0,3.45,19.2,203.6,9,10761,-96,7.2,1,2025-05-03T19:27:46.922147775Z
10493,100,53.5,1009.9,0,3.56,19.1,197.3,6.5,10762,-109,-3,1,2025-05-03T19:32:46.897726737Z
10494,100,54.5,1010,0,3.62,18.8,183.9,4.1,10763,-103,6.5,1,2025-05-03T19:37:46.883641761Z
10495,100,55,1009.9,0,3.7,18.6,177.8,6.9,10764,-104,2.2,1,2025-05-03T19:42:46.893106841Z
10496,100,56,1009.9,0,3.73,18.5,190.2,5.5,10765,-104,4.8,1,2025-05-03T19:47:46.913528821Z
10497,100,56.5,1010,0,3.74,18.5,197.9,3.7,10766,-110,-0.8,1,2025-05-03T19:52:46.867605387Z
10498,100,56.5,1010,0,3.77,18.5,198.6,3.3,10767,-103,-6.8,1,2025-05-03T19:57:46.863314508Z
10499,100,57,1010,0,3.77,18.5,187.6,3.3,10768,-103,5.8,1,2025-05-03T20:02:46.845089841Z
10500,100,56.5,1010,0,3.77,18.6,194.9,3.3,10769,-96,6.8,1,2025-05-03T20:07:46.829364479Z
10501,100,55.5,1010,0,3.77,18.7,192.1,3.4,10770,-104,6.5,1,2025-05-03T20:12:46.833390557Z
10502,100,55,1010,0,3.77,18.8,188.7,4,10771,-104,4.8,1,2025-05-03T20:17:46.841269795Z
10503,100,54,1009.9,0,3.77,18.8,173.9,4.3,10772,-105,3.8,1,2025-05-03T20:22:46.808389523Z
10504,100,54,1010,0,3.77,18.8,195.8,3.7,10773,-104,4.8,1,2025-05-03T20:27:46.797654078Z
10505,100,53.5,1009.9,0,3.79,19,182.6,5.4,10774,-105,5,1,2025-05-03T20:32:46.820215086Z
10506,100,53.5,1009.9,0,3.79,19,172.9,2.9,10775,-103,-6.5,1,2025-05-03T20:37:46.794998645Z
10507,100,53.5,1009.8,0,3.79,18.9,192.7,3.8,10776,-107,3,1,2025-05-03T20:42:46.781920043Z
10508,100,54,1009.9,0,3.79,18.8,198.4,2.6,10777,-98,8.5,1,2025-05-03T20:47:47.331221479Z
10509,100,55,1009.7,0,3.79,18.8,180.6,1.8,10778,-102,4.8,1,2025-05-03T20:52:46.82679314Z
10510,100,55.5,1009.8,0,3.79,18.7,193.5,1.7,10779,-107,3.8,1,2025-05-03T20:57:46.7849925Z
10511,100,55,1009.7,0,3.79,18.8,204.3,1.7,10780,-104,3,1,2025-05-03T21:02:46.759757149Z
10512,100,55,1009.7,0,3.79,18.9,176.1,1.6,10781,-104,3.8,1,2025-05-03T21:07:46.747428032Z
10513,100,55.5,1009.8,0,3.79,18.9,39.5,0.4,10782,-109,2,1,2025-05-03T21:12:46.76811809Z
10514,100,56.5,1009.9,0,3.79,18.7,117.9,0.2,10783,-102,-2.2,1,2025-05-03T21:17:46.780409841Z
10515,100,57.5,1009.9,0,3.79,18.6,195.5,0.5,10784,-106,3.8,1,2025-05-03T21:22:46.770073583Z
10516,100,60.5,1009.8,0,3.8,18.4,256.8,0.4,10785,-95,8.2,1,2025-05-03T21:27:46.72115182Z
10517,100,62,1009.8,0,3.8,18,322.5,0.7,10786,-110,-2.5,1,2025-05-03T21:32:46.74046957Z
10518,100,65,1010,0,3.8,17.9,315.8,0.6,10787,-103,6.2,1,2025-05-03T21:37:46.709612443Z
10519,100,62.5,1009.9,0,3.8,17.8,357.3,0.3,10788,-102,-3.5,1,2025-05-03T21:42:46.703634362Z
10520,100,63.5,1009.9,0,3.8,17.9,316.7,0.4,10789,-105,4,1,2025-05-03T21:47:46.736101854Z
10521,100,70.5,1010.1,0,3.8,17.7,323.6,1,10790,-105,4.8,1,2025-05-03T21:52:46.727976069Z
10522,100,68,1010,0,3.8,17.4,272.1,0.3,10791,-107,4.2,1,2025-05-03T21:57:46.730416017Z
10523,100,65.5,1009.8,0,3.8,17.3,301.8,0.3,10792,-104,6,1,2025-05-03T22:02:46.67584485Z
10524,100,67,1009.9,0,3.8,17.1,300.3,0.4,10793,-94,7.5,1,2025-05-03T22:07:46.662726367Z
10525,100,73.5,1010,0,3.8,16.9,219.1,0.7,10794,-112,-9,1,2025-05-03T22:12:46.654796263Z
10526,100,71.5,1010,0,3.8,16.8,192.6,0.7,10795,-113,-4.5,1,2025-05-03T22:17:46.659389481Z
10527,100,71.5,1010,0,3.8,16.8,193.1,0.7,10796,-103,5,1,2025-05-03T22:22:46.639218225Z
10528,100,69,1009.9,0,3.8,16.7,184.1,0.7,10797,-106,3.2,1,2025-05-03T22:27:46.636969556Z
10529,100,69,1010,0,3.8,16.8,178.7,0.7,10798,-94,7.2,1,2025-05-03T22:32:46.625038904Z
10530,98,68.5,1009.8,0,3.8,16.8,191.6,0.7,10799,-105,5.8,1,2025-05-03T22:37:46.648377741Z
10531,98,68,1009.7,0,3.8,16.7,164,0.4,10800,-97,7,1,2025-05-03T22:42:46.618196077Z
10532,98,67,1009.7,0,3.8,16.8,188.3,0.9,10801,-94,7.2,1,2025-05-03T22:47:46.628236832Z
10533,98,66.5,1009.7,0,3.8,17.1,39.8,0.3,10802,-104,5.5,1,2025-05-03T22:52:46.607041904Z
10534,98,67,1009.7,0,3.8,17,182.6,0.7,10803,-111,-4.8,1,2025-05-03T22:57:46.596277241Z
10535,98,68,1009.6,0,3.8,16.8,216.1,0.4,10804,-103,-6.8,1,2025-05-03T23:02:46.702146673Z
10536,98,68.5,1009.6,0,3.8,16.6,246.5,0.4,10805,-104,5.2,1,2025-05-03T23:07:46.5870905Z
10537,98,69.5,1009.6,0,3.8,16.3,164.2,0.1,10806,-106,4,1,2025-05-03T23:12:46.562530469Z
10538,98,66.5,1009.5,0,3.8,16.3,150.1,0.5,10807,-103,-6.5,1,2025-05-03T23:17:46.577204703Z
10539,98,63.5,1009.3,0,3.8,16.6,181.9,1.3,10808,-98,8,1,2025-05-03T23:22:48.735167543Z
10540,98,61,1009.3,0,3.8,16.9,185,1.1,10809,-98,8.8,1,2025-05-03T23:27:46.552339926Z
10541,98,64,1009.4,0,3.8,16.9,303.2,0.1,10810,-111,-2,1,2025-05-03T23:32:46.549970744Z
10542,97,66,1009.4,0,3.8,16.4,262.5,0.1,10811,-106,4,1,2025-05-03T23:37:46.574094085Z
10543,97,67.5,1009.6,0,3.8,16,327.4,0.1,10812,-102,5,1,2025-05-03T23:42:46.523834137Z
10544,97,65.5,1009.4,0,3.8,15.9,167.5,0.2,10813,-102,5.2,1,2025-05-03T23:47:46.532013568Z
10545,97,66,1009.5,0,3.8,15.7,145.1,0.2,10814,-94,7.2,1,2025-05-03T23:52:46.527439407Z
10546,97,66.5,1009.3,0,3.8,15.6,173.4,0.2,10815,-102,-2.2,1,2025-05-03T23:57:46.522806756Z
10547,97,71,1009.2,0,3.8,15.4,298,1.4,10816,-97,7.8,1,2025-05-04T00:02:46.508512475Z
10548,97,71.5,1009.3,0,3.8,14.9,91.5,0.1,10817,-96,9.2,1,2025-05-04T00:07:46.536009007Z
10549,97,72,1009.3,0,3.8,14.8,190.7,0.2,10818,-114,-7,1,2025-05-04T00:12:46.501567483Z
10550,97,74.5,1009.4,0,3.8,14.6,148.1,0.5,10819,-103,6.5,1,2025-05-04T00:17:46.490889104Z
10551,97,76.5,1009.4,0,3.8,14.1,311.7,0.9,10820,-103,5,1,2025-05-04T00:22:46.477561494Z
10552,97,76.5,1009.2,0,3.8,14,10.4,0.4,10821,-111,-3.2,1,2025-05-04T00:27:46.475197584Z
10553,97,75.5,1009.1,0,3.8,14.6,139,0.3,10822,-107,4,1,2025-05-04T00:32:46.481867291Z
10554,97,74,1009,0,3.8,14.8,81.2,0.5,10823,-102,-3,1,2025-05-04T00:37:46.455656817Z
10555,96,74.5,1009,0,3.8,14.7,168,0.6,10824,-105,4.8,1,2025-05-04T00:42:46.477777654Z
10556,96,74.5,1008.9,0,3.8,14.6,165.3,0.3,10825,-94,7.2,1,2025-05-04T00:47:46.459728418Z
10557,96,74.5,1008.9,0,3.8,14.6,228.3,0,10826,-105,4.8,1,2025-05-04T00:52:46.43397136Z
10558,96,75.5,1008.9,0,3.8,14.6,187.6,0.4,10827,-105,5,1,2025-05-04T00:57:46.433294318Z
10559,96,75.5,1008.9,0,3.8,14.7,265.9,0.4,10828,-103,4.5,1,2025-05-04T01:02:46.420339781Z
10560,96,76,1009,0,3.8,14.7,308,0.5,10829,-102,4.2,1,2025-05-04T01:07:46.418806937Z
10561,96,78,1009.1,0,3.8,14.1,263.1,0.4,10830,-105,6,1,2025-05-04T01:12:46.466123066Z
10562,96,79.5,1009,0,3.8,13.6,129.7,0.3,10831,-102,-1.5,1,2025-05-04T01:17:46.427266266Z
10563,96,79,1009,0,3.8,13.6,143.1,0.1,10832,-104,4.2,1,2025-05-04T01:22:46.396028906Z
10564,96,79,1009,0,3.8,13.7,131.3,0.6,10833,-94,7.2,1,2025-05-04T01:27:46.394944449Z
10565,96,82,1008.9,0,3.8,13.3,268,0.1,10834,-104,4.2,1,2025-05-04T01:32:46.38213475Z
10566,96,80.5,1008.9,0,3.8,13.5,52.1,0.7,10835,-105,5.5,1,2025-05-04T01:37:46.382699689Z
10567,94,79,1009.1,0,3.8,13.6,326.1,0.7,10836,-102,3.5,1,2025-05-04T01:42:48.574533177Z
10568,94,81,1008.9,0,3.8,13.1,262.1,0.3,10837,-104,5.8,1,2025-05-04T01:47:46.379985426Z
10569,94,82,1008.9,0,3.8,13,273.6,0.3,10838,-105,4.5,1,2025-05-04T01:52:46.376227956Z
10570,94,82,1008.9,0,3.8,13,73.3,0.5,10839,-101,-2.2,1,2025-05-04T01:57:46.354989585Z
10571,94,76,1008.8,0,3.8,13.3,148.2,0.1,10840,-96,3.8,1,2025-05-04T02:02:46.349917842Z
10572,94,78,1008.8,0,3.8,13.7,80.2,0.7,10841,-97,8.5,1,2025-05-04T02:07:46.351722267Z
10573,94,74.5,1008.8,0,3.8,13.8,260.5,0.3,10842,-104,2,1,2025-05-04T02:12:46.337892434Z
10574,94,72.5,1008.7,0,3.8,14.1,61,0.1,10843,-112,-2,1,2025-05-04T02:17:46.378865629Z
10575,94,77,1008.8,0,3.8,14,250.2,0.5,10844,-101,6.2,1,2025-05-04T02:22:46.322479428Z
10576,94,73.5,1008.6,0,3.8,13.7,21.4,0.2,10845,-101,3.5,1,2025-05-04T02:27:46.32589103Z
10577,94,76,1008.6,0,3.8,13.7,309.9,0.5,10846,-94,6.8,1,2025-05-04T02:32:46.337969718Z
10578,94,77.5,1008.5,0,3.8,13.5,270,0.3,10847,-104,3.5,1,2025-05-04T02:37:46.288976639Z
10579,94,70,1008.3,0,3.8,13.4,193.2,0.9,10848,-95,8.8,1,2025-05-04T02:42:46.29809625Z
10580,93,65.5,1008.2,0,3.8,14.1,182.9,1.2,10849,-95,6.8,1,2025-05-04T02:47:46.334102542Z
10581,93,68,1008.2,0,3.8,14.4,266.8,0.4,10850,-104,3.2,1,2025-05-04T02:52:46.285262407Z
10582,93,68.5,1008.1,0,3.8,14,277.1,0.1,10851,-108,2.5,1,2025-05-04T02:57:46.273397639Z
10583,93,67,1008.1,0,3.8,13.8,359.4,0.6,10852,-102,5.5,1,2025-05-04T03:02:46.266811866Z
10584,93,68.5,1008,0,3.8,13.6,39.4,0.1,10853,-101,5.8,1,2025-05-04T03:07:46.280628239Z
10585,93,70.5,1007.9,0,3.8,13.6,24,0.6,10854,-92,0.2,1,2025-05-04T03:12:46.253456254Z
10586,93,71.5,1008,0,3.8,13.6,258.5,0.1,10855,-104,5.5,1,2025-05-04T03:17:46.323828578Z
10587,93,67.5,1008.1,0,3.8,13.5,37.6,0.6,10856,-104,6,1,2025-05-04T03:22:46.288497562Z
10588,93,74.5,1008,0,3.8,13.2,269.4,0.3,10857,-93,8.5,1,2025-05-04T03:27:46.23538289Z
10589,93,73.5,1008,0,3.8,12.9,32.9,0.3,10858,-103,5,1,2025-05-04T03:32:46.246510805Z
10590,93,77.5,1008,0,3.8,12.8,359.1,0.8,10859,-112,-3.2,1,2025-05-04T03:37:46.226561039Z
10591,93,79,1008.2,0,3.8,12.5,334.4,0.7,10860,-101,0,1,2025-05-04T03:42:46.220451978Z
10592,93,81,1008.1,0,3.8,12.1,174.4,0.3,10861,-101,6,1,2025-05-04T03:47:46.233662795Z
10593,91,82,1008.1,0,3.8,11.9,148.8,0.6,10862,-93,7.2,1,2025-05-04T03:52:46.227093741Z
10594,91,81,1008,0,3.8,11.8,155.2,0.1,10863,-104,6.8,1,2025-05-04T03:57:46.201464633Z
10595,91,82,1008,0,3.8,11.8,170.2,0.5,10864,-103,6.2,1,2025-05-04T04:02:46.188881385Z
10596,91,83.5,1008,0,3.8,11.7,179.1,0.4,10865,-93,9.2,1,2025-05-04T04:07:46.182100526Z
10597,91,85.5,1008,0,3.8,11.7,270,0.1,10866,-106,-7.8,1,2025-05-04T04:12:46.179771669Z
10598,91,86,1008,0,3.8,11.8,275.2,0.3,10867,-102,6.8,1,2025-05-04T04:17:46.181367228Z
10599,91,85.5,1008.1,0,3.8,11.6,334.6,0.8,10868,-102,-2.5,1,2025-05-04T04:22:46.219225176Z
10600,91,85,1008.1,0,3.8,11.7,137.5,0.5,10869,-105,2,1,2025-05-04T04:27:46.209899691Z
10601,91,85,1008.3,0,3.8,11.6,152.6,0.1,10870,-104,-1.2,1,2025-05-04T04:32:46.148660436Z
10602,91,84.5,1008.1,0,3.8,11.9,289.1,0.4,10871,-100,-0.8,1,2025-05-04T04:37:46.168501693Z
10603,91,85,1008.2,0,3.8,11.9,140.7,0.4,10872,-95,4.5,1,2025-05-04T04:42:46.147269421Z
10604,91,86.5,1008.4,0,3.8,12,208.8,0.2,10873,-95,8,1,2025-05-04T04:47:46.188269898Z
10605,91,88.5,1008.3,0,3.8,12,325.8,0.8,10874,-109,-7.8,1,2025-05-04T04:52:46.142160114Z
10606,91,88.5,1008.2,0,3.8,12.1,264.8,0,10875,-113,-4.5,1,2025-05-04T04:57:46.126268297Z
10607,91,88,1008.1,0,3.8,12.2,208.3,0.4,10876,-101,6.8,1,2025-05-04T05:02:46.147936211Z
10608,91,83,1008.1,0,3.8,12.4,263.1,0.3,10877,-101,6,1,2025-05-04T05:07:46.104136331Z
10609,91,86.5,1008.2,0,3.8,12.8,258.6,0.4,10878,-97,-6.8,1,2025-05-04T05:12:46.134504405Z
10610,91,87,1008.1,0,3.8,13.2,211.9,0,10879,-104,6,1,2025-05-04T05:17:46.117122381Z
10611,91,87.5,1008.1,0,3.8,13.6,179.2,0.4,10880,-96,7,1,2025-05-04T05:22:46.09531976Z
10612,91,84.5,1007.9,0,3.8,14.3,219.9,0.4,10881,-97,5.8,1,2025-05-04T05:27:46.094408422Z
10613,91,76,1007.8,0,3.8,15,251.2,0.2,10882,-102,-2.2,1,2025-05-04T05:32:46.113038603Z
10614,91,74.5,1008,0,3.8,15.6,242.9,0.1,10883,-112,-2.2,1,2025-05-04T05:37:46.083341408Z
10615,91,74.5,1007.9,0,3.8,15.9,209.8,0.2,10884,-101,-2.5,1,2025-05-04T05:42:46.071805533Z
10616,91,71,1007.7,0,3.8,16.6,188.3,0.2,10885,-105,5.8,1,2025-05-04T05:47:46.06204934Z
10617,91,69.5,1007.8,0,3.8,17,175,0.5,10886,-104,4.8,1,2025-05-04T05:52:46.066877636Z
10618,91,72,1007.7,0,3.8,17.2,211.8,0.3,10887,-103,-4,1,2025-05-04T05:57:46.059698469Z
10619,91,71,1007.7,0,3.8,17.2,168.3,0.4,10888,-98,7.8,1,2025-05-04T06:02:46.036984816Z
10620,91,64.5,1007.6,0,3.8,17.3,201.5,0.7,10889,-94,7.5,1,2025-05-04T06:07:46.028293094Z
10621,91,60,1007.5,0,3.8,17.5,197,0.7,10890,-106,1.5,1,2025-05-04T06:12:46.022979627Z
10622,91,59,1007.4,0,3.8,17.7,261.2,0.3,10891,-106,2.8,1,2025-05-04T06:17:46.029883828Z
10623,91,61.5,1007.6,0,3.8,17.9,223.2,0.2,10892,-103,-3.5,1,2025-05-04T06:22:46.017961704Z
10624,91,63,1007.6,0,3.8,18.1,221.5,0.5,10893,-104,5,1,2025-05-04T06:27:46.057924121Z
10625,91,59.5,1007.4,0,3.8,18.3,44.3,0.1,10894,-95,8,1,2025-05-04T06:32:45.990716509Z
10626,91,58.5,1007.2,0,3.8,18.5,29.8,0.2,10895,-104,7,1,2025-05-04T06:37:46.030116592Z
10627,91,59,1007.2,0,3.8,18.8,309.9,0.9,10896,-97,5.2,1,2025-05-04T06:42:45.978003285Z
10628,91,55.5,1007.2,0,3.8,19.1,48.1,0.4,10897,-97,7.5,1,2025-05-04T06:47:46.20358187Z
10629,91,56.5,1007.3,0,3.8,19.4,230.5,0,10898,-110,-0.2,1,2025-05-04T06:52:45.970112378Z
10630,93,54.5,1007.3,0,3.8,19.8,358.3,0.2,10899,-106,5.2,1,2025-05-04T06:57:45.973073516Z
10631,93,52.5,1007.3,0,3.8,20.3,257.3,0.3,10900,-102,5.8,1,2025-05-04T07:02:45.962136586Z
10632,93,45.5,1007.3,0,3.8,21.2,322.1,0.2,10901,-104,6,1,2025-05-04T07:07:45.945123764Z
10633,93,46,1007.2,0,3.8,21.9,336.7,0.3,10902,-94,8,1,2025-05-04T07:12:45.981610726Z
10634,93,44.5,1007.2,0,3.8,22.3,54.7,0.4,10903,-104,2.8,1,2025-05-04T07:17:45.964307533Z
