current_time,indexers_created,indexers_malign,indexers_banned,indexers_banned_malign,inferred_truth,avg_rep_benign,avg_rep_malign,mode,fail_counter,consolidated_result
2025-06-16 01:11:20.138522220+00:00,8,6,0,0,58.645230655708374,-0.7237275925753133,0.4799055639195351,zonia,10,True
2025-06-16 01:15:39.096671220+00:00,8,6,0,0,59.57064210579902,-0.7237275925753133,0.5055831203124285,zonia,11,True
2025-06-16 01:19:20.338828220+00:00,8,6,0,0,59.85497504984197,-0.7376199824054708,0.536782895427535,zonia,12,True
2025-06-16 01:35:51.048036220+00:00,8,6,0,0,59.31528440515622,-0.7376199824054708,0.4877187768513245,zonia,13,True
2025-06-16 01:50:57.748424220+00:00,8,6,0,0,60.09630652534295,-0.7376199824054708,0.5224700833797837,zonia,14,True
2025-06-16 02:02:36.643393220+00:00,8,6,0,0,60.22171084018204,-0.7376199824054708,0.45767137521983187,zonia,15,True
2025-06-16 02:05:29.005812220+00:00,8,6,0,0,60.755826217052615,-0.7376199824054708,0.48859880116358073,zonia,16,True
2025-06-16 02:07:35.275260220+00:00,8,6,0,0,59.86862549903513,-0.7517279629973237,0.4623089211179083,zonia,17,True
2025-06-16 02:45:20.860746220+00:00,8,6,0,0,61.08808418017255,-0.7517279629973237,0.4913395642049216,zonia,18,True
2025-06-16 03:13:15.889692220+00:00,8,6,0,0,21.898926277337466,1.6675221935887328,0.0,zonia,18,False
2025-06-16 03:27:15.181928220+00:00,8,6,0,0,22.0777584963853,2.1479482651884547,0.0,zonia,18,False
2025-06-16 03:33:36.515524220+00:00,8,6,0,0,22.13821967715704,2.5457056915210106,0.0,zonia,18,False
2025-06-16 03:37:01.041222220+00:00,8,6,0,0,22.08363511955238,2.6924898303466698,0.0,zonia,18,False
2025-06-16 03:44:31.524729220+00:00,8,6,0,0,21.917467786142538,2.7916425221272703,0.0,zonia,18,False
2025-06-16 04:12:48.359847220+00:00,8,6,0,0,21.892572899100678,2.913519739904889,0.0,zonia,18,False
2025-06-16 04:16:57.300446220+00:00,8,6,0,0,21.79144882942487,2.970571814228215,0.0,zonia,18,False
2025-06-16 04:41:34.238130220+00:00,8,6,0,0,23.27577831649311,2.9827665467608915,0.0,zonia,18,False
2025-06-16 05:05:13.582820220+00:00,8,6,0,0,24.36289637893715,2.9428591534769386,0.0,zonia,18,False
2025-06-16 05:33:40.075677220+00:00,8,6,0,0,25.9626389253514,2.9537649751705533,0.0,zonia,18,False
2025-06-16 05:42:56.086836220+00:00,8,6,0,0,26.425081011748375,2.9249732586484916,0.0,zonia,18,False
2025-06-16 05:50:04.834887220+00:00,8,6,0,0,26.812346010503536,2.9182074648839698,0.0,zonia,18,False
2025-06-16 05:58:37.714567220+00:00,8,6,0,0,26.84461722228571,2.9350355573629328,0.0,zonia,18,False
2025-06-16 06:12:43.901183220+00:00,8,6,0,0,27.579434426315753,3.414895883373719,0.0,zonia,18,False
2025-06-16 06:13:35.038247220+00:00,8,6,0,0,27.645838516771622,3.4344323978213716,0.0,zonia,18,False
2025-06-16 06:35:50.637151220+00:00,8,6,0,0,27.922748259551863,3.4806387977599877,0.0,zonia,18,False
2025-06-16 06:43:23.311158220+00:00,8,6,0,0,27.911288309701654,3.697596673815754,0.0,zonia,18,False
2025-06-16 06:46:56.271922220+00:00,8,6,0,0,28.272593935780392,3.8193887282239083,0.0,zonia,18,False
2025-06-16 06:55:42.060556220+00:00,8,6,0,0,28.490459144624893,3.882613678782948,0.0,zonia,18,False
2025-06-16 07:05:37.296800220+00:00,8,6,0,0,28.55949557411894,3.8689678471282956,0.0,zonia,18,False
2025-06-16 07:27:40.754669220+00:00,8,6,0,0,29.07824873296616,3.8800041615692646,0.0,zonia,18,False
2025-06-16 08:38:20.552299220+00:00,8,6,0,0,30.000785494873952,3.8780531359082064,0.0,zonia,18,False
2025-06-16 08:39:32.648335220+00:00,8,6,0,0,30.50596677778038,3.83631641322551,0.0,zonia,18,False
2025-06-16 08:58:42.183488220+00:00,8,6,0,0,30.659559499981462,3.8492250531316365,0.0,zonia,18,False
2025-06-16 09:13:17.442863220+00:00,8,6,0,0,30.973279588964733,3.8833464845551458,0.0,zonia,18,False
2025-06-16 09:44:42.164046220+00:00,8,6,0,0,31.20203224720977,3.861796854093309,0.0,zonia,18,False
2025-06-16 10:00:05.348828220+00:00,8,6,0,0,31.39197473239964,3.8570780597628236,0.0,zonia,18,False
2025-06-16 10:21:49.453088220+00:00,8,6,0,0,31.124370190570332,3.854709025831606,0.0,zonia,18,False
2025-06-16 10:44:48.213470220+00:00,8,6,0,0,31.60485589239918,3.414202284962707,0.0,zonia,18,False
2025-06-16 11:23:22.146750220+00:00,8,6,0,0,31.28210498778951,3.3580637242605826,0.0,zonia,18,False
2025-06-16 11:23:52.665791220+00:00,8,6,0,0,32.36665715677993,3.5552802005272235,0.0,zonia,18,False
2025-06-16 11:31:04.516140220+00:00,8,6,0,0,31.065235997372074,3.7154624719899325,0.0,zonia,18,False
2025-06-16 11:44:17.079888220+00:00,8,6,0,0,31.092517705065458,3.8004353527465424,0.0,zonia,18,False
2025-06-16 11:50:18.251703220+00:00,8,6,0,0,31.349407753447718,3.798014924876909,0.0,zonia,18,False
2025-06-16 11:51:08.900706220+00:00,8,6,0,0,31.268087570906953,3.74135199263501,0.0,zonia,18,False
2025-06-16 11:59:03.046630220+00:00,8,6,0,0,31.260601288338826,3.7284684510155826,0.0,zonia,18,False
2025-06-16 12:17:00.894736220+00:00,8,6,0,0,29.49726299899042,3.745622848092914,0.0,zonia,18,False
2025-06-16 12:17:58.692217220+00:00,8,6,0,0,29.734093074712774,3.765280309344485,0.0,zonia,18,False
2025-06-16 12:37:30.418238220+00:00,8,6,0,0,29.142377475018886,3.791995927482113,0.0,zonia,18,False
2025-06-16 12:38:26.629926220+00:00,8,6,0,0,29.272678674772056,3.816475887650139,0.0,zonia,18,False
2025-06-16 13:07:08.395023220+00:00,8,6,0,0,27.914879038865923,3.8517769794000905,0.0,zonia,18,False
2025-06-16 13:39:50.462913220+00:00,8,6,0,0,27.211654062373714,3.627099689352018,0.0,zonia,18,False
2025-06-16 14:00:42.502728220+00:00,8,6,0,0,26.454265526263846,3.6419830087921894,0.0,zonia,18,False
2025-06-16 14:12:39.417674220+00:00,8,6,0,0,22.430612908392487,3.638316013930545,0.0,zonia,18,False
2025-06-16 14:28:45.977556220+00:00,8,6,0,0,18.992516853732514,3.686765186628119,0.0,zonia,18,False
2025-06-16 14:40:14.152874220+00:00,8,6,0,0,18.237438419264105,3.7083877735824835,0.0,zonia,18,False
2025-06-16 15:12:52.055995220+00:00,8,6,0,0,18.38137739882103,3.7879749643829776,0.0,zonia,18,False
2025-06-16 15:15:21.425501220+00:00,8,6,0,0,18.399758745835676,3.87553657174168,0.0,zonia,18,False
2025-06-16 15:44:38.038226220+00:00,8,6,0,0,18.430812184355958,3.9031218835390034,0.0,zonia,18,False
2025-06-16 15:47:47.928911220+00:00,8,6,0,0,18.318549438619574,3.916044871833265,0.0,zonia,18,False
2025-06-16 16:23:56.667924220+00:00,8,6,0,0,18.3873747497996,3.924492393544271,0.0,zonia,18,False
2025-06-16 17:18:00.832126220+00:00,8,6,0,0,18.949524350980745,3.9440181435564967,0.0,zonia,18,False
2025-06-16 17:32:55.314563220+00:00,8,6,0,0,19.37084161141754,3.948684496180417,0.0,zonia,18,False
2025-06-16 17:54:31.705097220+00:00,8,6,0,0,20.203273685750254,3.944342581598521,0.0,zonia,18,False
2025-06-16 18:03:01.829361220+00:00,8,6,0,0,20.155302579433734,3.949204214512794,0.0,zonia,18,False
2025-06-16 18:11:47.997302220+00:00,8,6,0,0,20.284280358359656,3.9428538214531557,0.0,zonia,18,False
2025-06-16 18:18:36.082077220+00:00,8,6,0,0,20.216597702016195,3.94132592044038,0.0,zonia,18,False
2025-06-16 18:20:21.649457220+00:00,8,6,0,0,20.133536714464533,3.9298694555711178,0.0,zonia,18,False
2025-06-16 19:01:23.173312220+00:00,8,6,0,0,19.426849951262007,3.9189545746978935,0.0,zonia,18,False
2025-06-16 19:33:05.157683220+00:00,8,6,0,0,18.80171817183412,3.9492619914886613,0.0,zonia,18,False
2025-06-16 20:01:01.210932220+00:00,8,6,0,0,18.11305753000819,3.9452824153079504,0.0,zonia,18,False
2025-06-16 20:20:10.087797220+00:00,8,6,0,0,17.714250187682918,3.9520799706799243,0.0,zonia,18,False
2025-06-16 20:42:22.072005220+00:00,8,6,0,0,17.629818169555254,3.937830431698805,0.0,zonia,18,False
2025-06-16 20:57:43.347464220+00:00,8,6,0,0,17.617428668197974,3.8981899105838473,0.0,zonia,18,False
2025-06-16 20:58:37.687406220+00:00,8,6,0,0,18.041757837791096,3.894970266529641,0.0,zonia,18,False
2025-06-16 21:49:25.962445220+00:00,8,6,0,0,18.060997240906403,3.916951204801452,0.0,zonia,18,False
2025-06-16 22:09:07.587637220+00:00,8,6,0,0,18.317963425428836,3.930732775335328,0.0,zonia,18,False
2025-06-16 22:27:30.303546220+00:00,8,6,0,0,18.444768865522587,3.9421254490832975,0.0,zonia,18,False
2025-06-16 22:31:42.880756220+00:00,8,6,0,0,18.259880260838703,3.9514398051093806,0.0,zonia,18,False
2025-06-16 22:58:42.136016220+00:00,8,6,0,0,18.318316023741442,3.9500899591378884,0.0,zonia,18,False
2025-06-16 23:00:04.794262220+00:00,8,6,0,0,18.241188622855866,3.951658420664626,0.0,zonia,18,False
2025-06-16 23:06:18.802327220+00:00,8,6,0,0,18.33027005073744,3.962820723190665,0.0,zonia,18,False
2025-06-16 23:21:34.013616220+00:00,8,6,0,0,18.26927655682269,3.970996397549873,0.0,zonia,18,False
2025-06-16 23:25:48.917313220+00:00,8,6,0,0,18.40357906394919,3.977819976737236,0.0,zonia,18,False
2025-06-16 23:57:24.769903220+00:00,8,6,0,0,18.25002842762919,3.967529913620176,0.0,zonia,18,False
2025-06-17 00:38:00.978062220+00:00,8,6,0,0,18.056258883724496,3.9692208772992843,0.0,zonia,18,False
2025-06-17 00:42:52.183038220+00:00,8,6,0,0,18.178575973794157,3.968825073549332,0.0,zonia,18,False
2025-06-17 00:48:57.557496220+00:00,8,6,0,0,18.203564866186763,3.971641517867657,0.0,zonia,18,False
2025-06-17 01:56:31.230391220+00:00,8,6,0,0,17.971103267194547,3.9719720205352718,0.0,zonia,18,False
2025-06-17 01:58:10.527259220+00:00,8,6,0,0,17.999294152077056,3.977708037314232,0.0,zonia,18,False
2025-06-17 02:21:46.427077220+00:00,8,6,0,0,17.82349808791979,3.9809638423560485,0.0,zonia,18,False
2025-06-17 02:54:09.893986220+00:00,8,6,0,0,17.601576224717586,3.9813642988974265,0.0,zonia,18,False
2025-06-17 02:57:26.055151220+00:00,8,6,0,0,17.467977672586194,3.9849668213814984,0.0,zonia,18,False
2025-06-17 03:01:46.762528220+00:00,8,6,0,0,17.474458823962465,3.985121107723231,0.0,zonia,18,False
2025-06-17 04:19:29.623519220+00:00,8,6,0,0,17.620681329328775,3.984943425692167,0.0,zonia,18,False
2025-06-17 04:24:29.471012220+00:00,8,6,0,0,17.626493508865988,3.9855951528283122,0.0,zonia,18,False
2025-06-17 04:45:16.972995220+00:00,8,6,0,0,17.7530878229529,3.988040675267193,0.0,zonia,18,False
2025-06-17 04:46:23.424925220+00:00,8,6,0,0,17.713686205226495,3.9899707698627402,0.0,zonia,18,False
2025-06-17 04:56:39.028063220+00:00,8,6,0,0,17.768438947450772,3.984909700728286,0.0,zonia,18,False
2025-06-17 05:01:59.203724220+00:00,8,6,0,0,17.845856972130342,3.986539374331623,0.0,zonia,18,False
2025-06-17 05:02:39.991915220+00:00,8,6,0,0,17.793942994465187,3.9853697790499125,0.0,zonia,18,False
2025-06-17 05:44:43.906663220+00:00,8,6,0,0,17.820031050083674,3.9761274474541395,0.0,zonia,18,False
2025-06-17 05:58:28.121497220+00:00,8,6,0,0,18.05916155161096,3.980503902992516,0.0,zonia,18,False
2025-06-17 06:11:35.005292220+00:00,8,6,0,0,18.1165207488588,3.979812264060943,0.0,zonia,18,False
2025-06-17 06:36:24.409617220+00:00,8,6,0,0,18.354040175221815,3.9626360897710073,0.0,zonia,18,False
2025-06-17 06:50:17.080890220+00:00,8,6,0,0,18.421087964104682,3.9621848869823606,0.0,zonia,18,False
2025-06-17 07:12:05.656418220+00:00,8,6,0,0,18.643343395801175,3.9689095540442274,0.0,zonia,18,False
2025-06-17 07:15:01.069401220+00:00,8,6,0,0,18.88293209938407,3.970444810207861,0.0,zonia,18,False
2025-06-17 07:20:34.810690220+00:00,8,6,0,0,18.84379340373153,3.545473657623891,0.0,zonia,18,False
2025-06-17 07:31:44.298497220+00:00,8,6,0,0,18.83785562688905,3.7600015255388874,0.0,zonia,18,False
2025-06-17 07:41:08.792218220+00:00,8,6,0,0,19.155277880773205,3.8575353917088444,0.0,zonia,18,False
2025-06-17 08:09:51.962822220+00:00,8,6,0,0,19.47223486378963,3.908917081003869,0.0,zonia,18,False
2025-06-17 08:19:01.453756220+00:00,8,6,0,0,19.652609116836423,3.936478260837443,0.0,zonia,18,False
2025-06-17 08:22:22.012123220+00:00,8,6,0,0,19.525862981249276,3.9567224852643443,0.0,zonia,18,False
2025-06-17 08:35:26.671820220+00:00,8,6,0,0,19.47180406721056,3.9444929577125203,0.0,zonia,18,False
2025-06-17 08:36:22.103793220+00:00,8,6,0,0,19.703066779693426,3.9358076902192214,0.0,zonia,18,False
2025-06-17 09:01:10.742451220+00:00,8,6,0,0,20.586917111726965,3.902804058609607,0.0,zonia,18,False
2025-06-17 09:04:37.231394220+00:00,8,6,0,0,20.424312579553597,3.862600936099252,0.0,zonia,18,False
2025-06-17 09:30:04.929718220+00:00,8,6,0,0,21.282676564835693,3.827337410262907,0.0,zonia,18,False
2025-06-17 09:34:28.909010220+00:00,8,6,0,0,21.138380102693972,3.8505809169393275,0.0,zonia,18,False
2025-06-17 09:37:48.693528220+00:00,8,6,0,0,21.174008198660616,3.8447124910669452,0.0,zonia,18,False
2025-06-17 09:59:14.559546220+00:00,8,6,0,0,21.574201550662725,3.863214723422951,0.0,zonia,18,False
2025-06-17 10:18:36.289656220+00:00,8,6,0,0,22.347590670437366,3.8575117837680843,0.0,zonia,18,False
2025-06-17 10:23:51.677794220+00:00,8,6,0,0,22.464356679020987,3.873254718305938,0.0,zonia,18,False
2025-06-17 10:32:02.751370220+00:00,8,6,0,0,22.669543766882263,3.9026395369761433,0.0,zonia,18,False
2025-06-17 10:44:27.898138220+00:00,8,6,0,0,22.981720333504395,3.8853975038362845,0.0,zonia,18,False
2025-06-17 10:50:28.848125220+00:00,8,6,0,0,22.845519335903035,3.8393138470763573,0.0,zonia,18,False
2025-06-17 11:17:17.410009220+00:00,8,6,0,0,23.909813206193895,3.823860383446024,0.0,zonia,18,False
2025-06-17 11:46:31.912537220+00:00,8,6,0,0,23.95581129997239,3.8508230595502333,0.0,zonia,18,False
2025-06-17 12:08:04.779496220+00:00,8,6,0,0,25.04118819411567,3.798385886325229,0.0,zonia,18,False
2025-06-17 12:08:15.078370220+00:00,8,6,0,0,25.102595180502377,3.7740144441196177,0.0,zonia,18,False
2025-06-17 12:09:39.122677220+00:00,8,6,0,0,25.192943114971612,3.746227896093463,0.0,zonia,18,False
2025-06-17 12:16:05.861599220+00:00,8,6,0,0,25.188639914432382,3.7225779286091427,0.0,zonia,18,False
2025-06-17 12:35:47.477126220+00:00,8,6,0,0,24.95908911876539,3.7862423339434095,0.0,zonia,18,False
2025-06-17 12:57:16.217538220+00:00,8,6,0,0,25.777674852146703,3.764307809542952,0.0,zonia,18,False
2025-06-17 13:00:58.473143220+00:00,8,6,0,0,25.805234957097866,3.767975158269003,0.0,zonia,18,False
2025-06-17 13:08:08.293823220+00:00,8,6,0,0,25.648989406188242,3.7321313519175687,0.0,zonia,18,False
2025-06-17 13:17:31.773540220+00:00,8,6,0,0,25.69558879715536,3.7744405025641234,0.0,zonia,18,False
2025-06-17 13:40:46.463104220+00:00,8,6,0,0,26.50265117681265,3.771223060956667,0.0,zonia,18,False
2025-06-17 13:52:09.084682220+00:00,8,6,0,0,26.567956018478757,3.6606351326230526,0.0,zonia,18,False
2025-06-17 13:54:32.866666220+00:00,8,6,0,0,26.51592841781282,3.6320669931661143,0.0,zonia,18,False
2025-06-17 14:17:40.613320220+00:00,8,6,0,0,27.445274982810936,3.694923961749544,0.0,zonia,18,False
2025-06-17 14:23:34.387283220+00:00,8,6,0,0,26.762088864691005,3.6982883825320787,0.0,zonia,18,False
2025-06-17 14:36:55.025617220+00:00,8,6,0,0,26.863890129674893,3.655321133464422,0.0,zonia,18,False
2025-06-17 15:49:27.821685220+00:00,8,6,0,0,27.35008126445883,3.631649968528924,0.0,zonia,18,False
2025-06-17 16:03:43.331375220+00:00,8,6,0,0,27.914028617945622,3.6493735105849523,0.0,zonia,18,False
2025-06-17 16:08:24.232021220+00:00,8,6,0,0,27.071025806487118,3.6496497229521623,0.0,zonia,18,False
2025-06-17 16:29:08.122869220+00:00,8,6,0,0,26.68595616413598,3.6857276125537943,0.0,zonia,18,False
2025-06-17 16:43:28.413849220+00:00,8,6,0,0,26.486144060193993,3.6584951616515387,0.0,zonia,18,False
2025-06-17 16:50:36.210493220+00:00,8,6,0,0,26.432875276915187,3.674743354791347,0.0,zonia,18,False
2025-06-17 17:20:33.119263220+00:00,8,6,0,0,26.024751801257928,3.703952436387814,0.0,zonia,18,False
2025-06-17 17:25:22.156817220+00:00,8,6,0,0,25.612242557541155,3.7019351739319077,0.0,zonia,18,False
2025-06-17 17:59:58.098612220+00:00,8,6,0,0,23.38840983018811,3.7419414955433665,0.0,zonia,18,False
2025-06-17 18:41:07.696277220+00:00,8,6,0,0,21.19103172213807,3.7558634203445753,0.0,zonia,18,False
2025-06-17 18:47:13.923616220+00:00,8,6,0,0,21.043481941472848,3.757238178164984,0.0,zonia,18,False
2025-06-17 18:50:18.522992220+00:00,8,6,0,0,21.44221558356576,3.818889805657347,0.0,zonia,18,False
2025-06-17 19:03:27.325921220+00:00,8,6,0,0,20.741692162143874,3.8258345713673307,0.0,zonia,18,False
2025-06-17 19:03:37.553836220+00:00,8,6,0,0,20.599079533502184,3.814894182609347,0.0,zonia,18,False
2025-06-17 19:13:55.187233220+00:00,8,6,0,0,20.481957316266328,3.8132420246428445,0.0,zonia,18,False
2025-06-17 20:14:12.513088220+00:00,8,6,0,0,19.013259056159455,3.783862075054771,0.0,zonia,18,False
2025-06-17 20:22:06.984767220+00:00,8,6,0,0,18.4157436135139,3.8008249140514097,0.0,zonia,18,False
2025-06-17 20:25:20.080482220+00:00,8,6,0,0,18.376775944631483,3.7656202586366274,0.0,zonia,18,False
2025-06-17 20:45:29.382331220+00:00,8,6,0,0,18.24652767435979,3.751346232994216,0.0,zonia,18,False
2025-06-17 20:52:16.291350220+00:00,8,6,0,0,17.726311742243574,3.708048718941612,0.0,zonia,18,False
2025-06-17 21:15:15.407568220+00:00,8,6,0,0,17.109332747333134,3.742507473325912,0.0,zonia,18,False
2025-06-17 21:34:37.356349220+00:00,8,6,0,0,17.17938005729544,3.7739638063786805,0.0,zonia,18,False
2025-06-17 22:29:18.870658220+00:00,8,6,0,0,16.571972517940182,3.8185969269209714,0.0,zonia,18,False
2025-06-17 22:30:07.531118220+00:00,8,6,0,0,16.690948783395427,3.863042628119179,0.0,zonia,18,False
2025-06-17 22:44:24.639539220+00:00,8,6,0,0,16.689802659670825,3.8781353773871445,0.0,zonia,18,False
2025-06-17 22:58:21.743301220+00:00,8,6,0,0,16.646919480706803,3.896292578296549,0.0,zonia,18,False
2025-06-17 23:10:46.780117220+00:00,8,6,0,0,16.397853628025857,3.890282925378455,0.0,zonia,18,False
2025-06-18 00:01:07.562272220+00:00,8,6,0,0,15.773653511622694,3.906824696848791,0.0,zonia,18,False
2025-06-18 00:01:59.315127220+00:00,8,6,0,0,15.94095458128429,3.9129642651924637,0.0,zonia,18,False
2025-06-18 00:04:31.014660220+00:00,8,6,0,0,16.122065319496212,3.9151055274120803,0.0,zonia,18,False
2025-06-18 00:15:43.164379220+00:00,8,6,0,0,15.733759619785626,3.9366369218604285,0.0,zonia,18,False
2025-06-18 00:48:30.983254220+00:00,8,6,0,0,15.705108892753659,3.9448438030360946,0.0,zonia,18,False
2025-06-18 01:09:09.611166220+00:00,8,6,0,0,15.264217584634753,3.9487218413634606,0.0,zonia,18,False
2025-06-18 01:27:44.078476220+00:00,8,6,0,0,15.289546504711279,3.965027044612863,0.0,zonia,18,False
2025-06-18 01:41:24.603011220+00:00,8,6,0,0,15.095239330134408,3.9656129319177578,0.0,zonia,18,False
2025-06-18 01:41:57.161055220+00:00,8,6,0,0,15.052578651413542,3.970386307975212,0.0,zonia,18,False
2025-06-18 01:55:13.069635220+00:00,8,6,0,0,15.15059594761307,3.9703987840903467,0.0,zonia,18,False
2025-06-18 02:00:42.958586220+00:00,8,6,0,0,15.01549678392222,3.9720969147040126,0.0,zonia,18,False
2025-06-18 02:19:36.323987220+00:00,8,6,0,0,14.92205159578651,3.9710414848611983,0.0,zonia,18,False
2025-06-18 02:44:35.948255220+00:00,8,6,0,0,14.838655752463824,3.9670595941109967,0.0,zonia,18,False
2025-06-18 03:07:43.954544220+00:00,8,6,0,0,14.746056061544493,3.9583017234236255,0.0,zonia,18,False
2025-06-18 03:32:08.382781220+00:00,8,6,0,0,14.533193714524636,3.9622089434913157,0.0,zonia,18,False
2025-06-18 03:33:04.632099220+00:00,8,6,0,0,14.712417344657137,3.961156276586254,0.0,zonia,18,False
2025-06-18 04:06:20.029811220+00:00,8,6,0,0,14.93114691515663,3.959669957137587,0.0,zonia,18,False
2025-06-18 04:20:22.749898220+00:00,8,6,0,0,15.127418383289877,3.951524244784242,0.0,zonia,18,False
2025-06-18 04:21:49.640693220+00:00,8,6,0,0,15.451137960917723,3.946652472004617,0.0,zonia,18,False
2025-06-18 04:45:12.469891220+00:00,8,6,0,0,16.446282166471246,3.9359194107478506,0.0,zonia,18,False
2025-06-18 04:50:37.816849220+00:00,8,6,0,0,16.921845434769182,3.878707115812785,0.0,zonia,18,False
2025-06-18 04:54:30.223584220+00:00,8,6,0,0,17.167165710696704,3.8227735255951374,0.0,zonia,18,False
2025-06-18 04:54:59.563335220+00:00,8,6,0,0,17.285217827173664,3.8044444082046645,0.0,zonia,18,False
2025-06-18 05:00:42.754906220+00:00,8,6,0,0,17.62680896246881,3.7602818529203614,0.0,zonia,18,False
2025-06-18 05:05:50.988407220+00:00,8,6,0,0,17.47862994606096,3.7082242567460644,0.0,zonia,18,False
2025-06-18 05:09:37.022310220+00:00,8,6,0,0,18.238138151927384,3.686404617108348,0.0,zonia,18,False
2025-06-18 05:09:42.147759220+00:00,8,6,0,0,18.272131599054322,3.6612533226643085,0.0,zonia,18,False
2025-06-18 05:30:43.463623220+00:00,8,6,0,0,18.82401349209117,3.6121865370840163,0.0,zonia,18,False
2025-06-18 05:34:55.288165220+00:00,8,6,0,0,19.08569881603725,3.6062567755371218,0.0,zonia,18,False
2025-06-18 05:49:13.225891220+00:00,8,6,0,0,19.855439155202838,3.5959149854483003,0.0,zonia,18,False
2025-06-18 06:16:34.318075220+00:00,8,6,0,0,20.783122611326,3.5607587245334384,0.0,zonia,18,False
2025-06-18 06:28:08.587474220+00:00,8,6,0,0,21.514678573495154,3.596701308750798,0.0,zonia,18,False
2025-06-18 07:39:01.514506220+00:00,8,6,0,0,23.806873512504378,3.5467694245490424,0.0,zonia,18,False
2025-06-18 08:27:50.478110220+00:00,8,6,0,0,25.437343391533783,3.5725476869008124,0.0,zonia,18,False
2025-06-18 08:46:51.201476220+00:00,8,6,0,0,25.824856119256673,3.6241844762111883,0.0,zonia,18,False
2025-06-18 08:47:32.884654220+00:00,8,6,0,0,25.9258461935884,3.620016585620135,0.0,zonia,18,False
2025-06-18 08:51:40.118480220+00:00,8,6,0,0,26.31518781591341,3.6324295781565192,0.0,zonia,18,False
2025-06-18 08:58:53.962639220+00:00,8,6,0,0,26.206553842488454,3.6569452212177245,0.0,zonia,18,False
2025-06-18 09:03:43.288739220+00:00,8,6,0,0,26.078817227507137,3.7230642072887266,0.0,zonia,18,False
2025-06-18 10:02:00.956572220+00:00,8,6,0,0,27.653791619067775,3.821494467540054,0.0,zonia,18,False
2025-06-18 10:07:20.115401220+00:00,8,6,0,0,27.825765907876878,3.827254946214759,0.0,zonia,18,False
2025-06-18 10:09:32.242324220+00:00,8,6,0,0,27.860805396113523,3.869252743892255,0.0,zonia,18,False
2025-06-18 10:29:31.395915220+00:00,8,6,0,0,27.709463585728994,3.8416307698477703,0.0,zonia,18,False
2025-06-18 10:33:11.224575220+00:00,8,6,0,0,28.12008087773236,3.397224804044429,0.0,zonia,18,False
2025-06-18 10:54:32.335653220+00:00,8,6,0,0,28.472584888384596,3.433530331501318,0.0,zonia,18,False
2025-06-18 10:54:53.965512220+00:00,8,6,0,0,28.594341358500007,3.476053272064521,0.0,zonia,18,False
2025-06-18 10:59:48.226631220+00:00,8,6,0,0,28.633126397711244,3.4891707973794306,0.0,zonia,18,False
2025-06-18 11:13:21.810420220+00:00,8,6,0,0,29.02248600458904,3.690979754652843,0.0,zonia,18,False
2025-06-18 11:15:42.354860220+00:00,8,6,0,0,29.042947993705884,3.7025524374803602,0.0,zonia,18,False
2025-06-18 11:40:57.031108220+00:00,8,6,0,0,29.05044946637073,3.7647234074423164,0.0,zonia,18,False
2025-06-18 11:46:52.380117220+00:00,8,6,0,0,29.057549743964127,3.824739720526054,0.0,zonia,18,False
2025-06-18 11:55:35.263616220+00:00,8,6,0,0,29.320729226040562,3.8006318139089457,0.0,zonia,18,False
2025-06-18 12:14:54.055131220+00:00,8,6,0,0,29.5277309925599,3.8166482960564263,0.0,zonia,18,False
2025-06-18 12:42:32.489869220+00:00,8,6,0,0,30.088361990253556,3.7974947594172015,0.0,zonia,18,False
2025-06-18 13:03:36.542303220+00:00,8,6,0,0,29.89859144773671,3.857414944534473,0.0,zonia,18,False
2025-06-18 14:09:46.009972220+00:00,8,6,0,0,30.913454288171884,3.880826362984183,0.0,zonia,18,False
2025-06-18 14:48:34.298314220+00:00,8,6,0,0,31.029058630033106,3.5754496636803816,0.0,zonia,18,False
2025-06-18 14:55:27.459293220+00:00,8,6,0,0,30.96430958539553,3.588425829508944,0.0,zonia,18,False
2025-06-18 15:28:53.503577220+00:00,8,6,0,0,30.95227679482152,3.542745136898008,0.0,zonia,18,False
2025-06-18 16:03:00.853658220+00:00,8,6,0,0,30.187980671445573,3.595700979454066,0.0,zonia,18,False
2025-06-18 16:20:46.980449220+00:00,8,6,0,0,29.914076366061554,3.6690094407861844,0.0,zonia,18,False
2025-06-18 16:51:40.746744220+00:00,8,6,0,0,30.164948413246105,3.6877494094492898,0.0,zonia,18,False
2025-06-18 17:04:59.746127220+00:00,8,6,0,0,29.79772979628164,3.6360872800123234,0.0,zonia,18,False
2025-06-18 17:14:19.683808220+00:00,8,6,0,0,29.945523146734374,3.7052328315041274,0.0,zonia,18,False
2025-06-18 17:22:58.041413220+00:00,8,6,0,0,29.744312092936838,3.7336049681054027,0.0,zonia,18,False
2025-06-18 17:24:02.526447220+00:00,8,6,0,0,29.322022118909047,3.7574569520034027,0.0,zonia,18,False
2025-06-18 17:25:14.257472220+00:00,8,6,0,0,29.825314979396772,3.797495174828645,0.0,zonia,18,False
2025-06-18 17:36:11.328419220+00:00,8,6,0,0,29.493590595886765,3.7568811879364317,0.0,zonia,18,False
2025-06-18 17:43:31.832512220+00:00,8,6,0,0,29.492408738018252,3.6962448398792986,0.0,zonia,18,False
2025-06-18 17:51:33.166833220+00:00,8,6,0,0,29.48324018903937,3.719529931662053,0.0,zonia,18,False
